loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-01802,BR-00202,HOME,2019-07-18,2022-07-17,500000,368477.32,9.57,36,WA,HOME_PURCHASE,E,2,150K+,CURRENT,0,Cedar Capital,2021-12-22,2026-03-22,AVAILABLE,API_IMPORT
LN-01803,BR-00203,HOME,2023-10-21,2038-10-21,5000,576.88,11.51,180,NY,HOME_PURCHASE,A,20,100K-150K,CURRENT,0,BlueRiver Finance,2025-08-29,2025-03-03,AVAILABLE,ORIGINATION
LN-01804,BR-00204,HOME,2023-03-02,2027-03-02,250000,220763.06,18.66,48,OH,HOME_PURCHASE,C,7,100K-150K,CURRENT,0,Apex Loan Services,2024-02-24,2026-01-13,AVAILABLE,ORIGINATION
LN-01805,BR-00205,BUSINESS,2022-07-02,2027-07-02,75000,31218.76,19.78,60,OH,EQUIPMENT,E,15,<30K,CURRENT,0,Apex Loan Services,2025-07-20,2025-08-15,AVAILABLE,ORIGINATION
LN-01806,BR-00206,AUTO,2025-06-10,2031-06-10,25000,21817.83,17.7,72,AZ,VEHICLE_PURCHASE,A,2,150K+,CURRENT,0,BlueRiver Finance,2026-05-12,2025-08-13,AVAILABLE,API_IMPORT
LN-01807,BR-00207,BUSINESS,2023-03-28,2024-03-27,500000,246425.95,8.39,12,AZ,EXPANSION,C,5,30K-50K,CURRENT,0,Apex Loan Services,2025-10-10,2026-02-02,AVAILABLE,ORIGINATION
LN-01808,BR-00208,EDUCATION,2019-06-07,2039-06-07,500000,401508.14,20.19,240,MD,TUITION,B,20,100K-150K,CURRENT,0,Cedar Capital,2024-06-17,2025-07-12,AVAILABLE,API_IMPORT
LN-01809,BR-00209,AUTO,2025-07-22,2026-07-22,50000,0,15.61,12,TX,VEHICLE_PURCHASE,C,7,75K-100K,CLOSED,0,BlueRiver Finance,2026-04-29,2026-04-03,AVAILABLE,SERVICING
LN-01810,BR-00210,AUTO,2020-10-28,2023-10-28,15000,1907.07,12.62,36,WA,VEHICLE_PURCHASE,C,10,50K-75K,DEFAULT,90,BlueRiver Finance,2020-12-09,2025-07-04,AVAILABLE,SERVICING
LN-01811,BR-00211,AUTO,2021-11-30,2024-11-29,50000,7365.2,12.37,36,IL,VEHICLE_PURCHASE,B,20,100K-150K,CURRENT,0,NorthStar Servicing,2025-03-30,2026-02-01,AVAILABLE,ORIGINATION
LN-01812,BR-00212,EDUCATION,2020-12-17,2050-12-18,15000,9400.62,13.19,360,FL,TUITION,D,7,30K-50K,CURRENT,0,NorthStar Servicing,2024-05-16,2026-01-29,AVAILABLE,SERVICING
LN-01813,BR-00213,EDUCATION,2023-05-06,2026-05-05,5000,86.63,7.82,36,GA,EDUCATION_EXPENSE,E,3,75K-100K,DELINQUENT,60,BlueRiver Finance,2024-04-11,2026-03-25,AVAILABLE,SERVICING
LN-01814,BR-00214,BUSINESS,2020-06-01,2021-06-01,100000,62792.65,10.46,12,MA,WORKING_CAPITAL,D,1,100K-150K,CURRENT,0,NorthStar Servicing,2024-06-16,2025-09-24,AVAILABLE,ORIGINATION
LN-01815,BR-00215,PERSONAL,2023-12-23,2033-12-22,10000,281.76,11.65,120,IL,DEBT_CONSOLIDATION,B,2,150K+,DELINQUENT,45,Cedar Capital,2026-01-28,2025-02-05,AVAILABLE,SERVICING
LN-01816,BR-00216,HOME,2024-11-18,2025-11-18,25000,0,6.96,12,MD,HOME_PURCHASE,A,5,100K-150K,CLOSED,0,Cedar Capital,2025-01-07,2025-04-19,AVAILABLE,API_IMPORT
LN-01817,BR-00217,HOME,2020-12-06,2050-12-07,15000,4583.07,5.72,360,IL,HOME_PURCHASE,B,3,50K-75K,DELINQUENT,15,Apex Loan Services,2024-06-17,2026-06-20,AVAILABLE,API_IMPORT
LN-01818,BR-00218,EDUCATION,2022-10-08,2029-10-07,15000,12282.35,6.91,84,FL,TUITION,E,2,30K-50K,CURRENT,0,Cedar Capital,2025-07-13,2026-03-16,MISSING,SERVICING
LN-01819,BR-00219,EDUCATION,2021-07-20,2051-07-21,5000,473.8,7.24,360,MD,EDUCATION_EXPENSE,C,7,75K-100K,CURRENT,0,NorthStar Servicing,2025-09-19,2025-07-27,MISSING,API_IMPORT
LN-01820,BR-00220,EDUCATION,2020-11-04,2027-11-04,5000,101.79,11.83,84,NJ,EDUCATION_EXPENSE,E,20,100K-150K,CURRENT,0,BlueRiver Finance,2025-01-09,2026-03-29,AVAILABLE,ORIGINATION
LN-01821,BR-00221,PERSONAL,2024-02-26,2044-02-26,10000,5843.49,5.44,240,MA,HOME_IMPROVEMENT,A,3,30K-50K,CURRENT,0,BlueRiver Finance,2025-05-21,2025-02-03,AVAILABLE,API_IMPORT
LN-01822,BR-00222,HOME,2024-12-10,2034-12-10,15000,0,9.22,120,MA,HOME_REFINANCE,A,3,30K-50K,CLOSED,0,BlueRiver Finance,2025-02-13,2025-07-28,AVAILABLE,SERVICING
LN-01823,BR-00223,EDUCATION,2022-11-02,2052-11-02,250000,3236.42,21.28,360,GA,TUITION,A,1,50K-75K,DELINQUENT,45,NorthStar Servicing,2024-12-10,2025-03-28,PENDING,SERVICING
LN-01824,BR-00224,PERSONAL,2023-01-02,2029-01-01,10000,2837.92,21.08,72,GA,HOME_IMPROVEMENT,D,20,75K-100K,CURRENT,0,BlueRiver Finance,2025-05-04,2025-12-12,AVAILABLE,SERVICING
LN-01825,BR-00225,BUSINESS,2025-07-17,2030-07-17,15000,2891.3,5.36,60,MA,EQUIPMENT,D,1,30K-50K,CURRENT,0,NorthStar Servicing,2026-03-31,2025-09-08,AVAILABLE,SERVICING
LN-01826,BR-00226,BUSINESS,2019-10-11,2034-10-11,100000,63505.65,12.31,180,PA,EXPANSION,B,20,50K-75K,CURRENT,0,Apex Loan Services,2021-08-12,2025-06-07,PENDING,ORIGINATION
LN-01827,BR-00227,PERSONAL,2021-06-04,2022-06-04,150000,89795.95,12.62,12,GA,MEDICAL,E,3,100K-150K,CURRENT,0,NorthStar Servicing,2024-12-06,2026-04-22,AVAILABLE,SERVICING
LN-01828,BR-00228,PERSONAL,2025-03-09,2055-03-10,5000,4680.85,5.19,360,CA,MEDICAL,C,15,100K-150K,CURRENT,0,Apex Loan Services,2025-07-10,2025-12-07,AVAILABLE,API_IMPORT
LN-01829,BR-00229,PERSONAL,2022-03-30,2029-03-29,15000,3953.34,18.88,84,MI,MEDICAL,E,3,150K+,CURRENT,0,Cedar Capital,2026-06-25,2025-01-09,AVAILABLE,SERVICING
LN-01830,BR-00230,AUTO,2022-12-04,2037-12-04,5000,4247.83,12.1,180,MI,VEHICLE_REFINANCE,B,7,75K-100K,CURRENT,0,Cedar Capital,2023-12-18,2025-08-26,AVAILABLE,ORIGINATION
LN-01831,BR-00231,PERSONAL,2022-03-02,2025-03-01,75000,64929.21,4.51,36,NJ,HOME_IMPROVEMENT,D,3,100K-150K,CURRENT,0,Cedar Capital,2024-05-13,2026-03-22,AVAILABLE,SERVICING
LN-01832,BR-00232,AUTO,2023-11-10,2027-11-10,10000,1142.85,15.81,48,NY,VEHICLE_REFINANCE,C,2,150K+,CURRENT,0,Cedar Capital,2025-11-27,2026-05-01,AVAILABLE,API_IMPORT
LN-01833,BR-00233,EDUCATION,2025-05-04,2035-05-04,100000,27917.11,19.74,120,VA,EDUCATION_EXPENSE,B,20,100K-150K,CURRENT,0,Cedar Capital,2026-02-20,2025-09-15,AVAILABLE,API_IMPORT
LN-01834,BR-00234,BUSINESS,2023-02-20,2053-02-20,10000,2646.81,11.48,360,MI,EQUIPMENT,C,7,<30K,CURRENT,0,Cedar Capital,2025-02-11,2025-07-14,AVAILABLE,API_IMPORT
LN-01835,BR-00235,EDUCATION,2025-10-17,2029-10-17,100000,28167.6,20.53,48,CO,EDUCATION_EXPENSE,D,20,100K-150K,DEFAULT,90,NorthStar Servicing,2026-03-25,2026-07-19,PENDING,ORIGINATION
LN-01836,BR-00236,PERSONAL,2021-02-16,2023-02-16,15000,492.54,6.41,24,AZ,MEDICAL,C,3,<30K,CURRENT,0,NorthStar Servicing,2022-02-13,2025-03-05,AVAILABLE,SERVICING
LN-01837,BR-00237,PERSONAL,2022-01-21,2028-01-21,100000,24598.63,6.06,72,CO,HOME_IMPROVEMENT,D,2,150K+,CURRENT,0,Cedar Capital,2026-04-11,2025-12-02,AVAILABLE,SERVICING
LN-01838,BR-00238,EDUCATION,2022-06-17,2037-06-17,150000,91147.3,9.65,180,CO,TUITION,B,5,75K-100K,CURRENT,0,Apex Loan Services,2022-09-01,2026-02-13,AVAILABLE,API_IMPORT
LN-01839,BR-00239,PERSONAL,2021-03-21,2031-03-21,25000,18536.78,14.1,120,MD,MEDICAL,A,2,100K-150K,CURRENT,0,Apex Loan Services,2024-11-12,2025-07-26,AVAILABLE,API_IMPORT
LN-01840,BR-00240,EDUCATION,2022-08-29,2027-08-29,150000,42262.78,4.64,60,FL,TUITION,E,1,150K+,DEFAULT,120,Cedar Capital,2023-05-16,2026-02-16,AVAILABLE,SERVICING
LN-01841,BR-00241,EDUCATION,2019-01-14,2026-01-13,10000,3785.84,7.87,84,CO,TUITION,B,5,100K-150K,CURRENT,0,BlueRiver Finance,2019-02-23,2025-11-03,AVAILABLE,ORIGINATION
LN-01842,BR-00242,AUTO,2020-07-21,2024-07-21,50000,27259.25,9.51,48,NJ,VEHICLE_PURCHASE,A,2,150K+,CURRENT,0,NorthStar Servicing,2024-01-09,2026-07-09,AVAILABLE,SERVICING
LN-01843,BR-00243,PERSONAL,2019-11-13,2039-11-13,250000,210748.22,5.66,240,FL,DEBT_CONSOLIDATION,E,15,50K-75K,CURRENT,0,Cedar Capital,2021-09-06,2025-06-04,AVAILABLE,ORIGINATION
LN-01844,BR-00244,HOME,2021-09-26,2051-09-27,5000,2294.1,20.78,360,CA,HOME_PURCHASE,E,5,30K-50K,CURRENT,0,Apex Loan Services,2025-10-20,2025-08-07,MISSING,API_IMPORT
LN-01845,BR-00245,HOME,2023-08-23,2053-08-23,75000,36881.64,10.25,360,NC,HOME_REFINANCE,B,3,75K-100K,DEFAULT,120,Cedar Capital,2025-01-23,2026-03-11,AVAILABLE,ORIGINATION
LN-01846,BR-00246,AUTO,2023-07-31,2024-07-30,150000,66808.2,11.98,12,NC,VEHICLE_PURCHASE,B,7,100K-150K,DELINQUENT,45,Cedar Capital,2023-11-08,2026-03-06,AVAILABLE,ORIGINATION
LN-01847,BR-00247,HOME,2019-12-18,2020-12-17,5000,302.85,20.82,12,CO,HOME_PURCHASE,D,10,75K-100K,CURRENT,0,BlueRiver Finance,2025-09-13,2026-02-10,AVAILABLE,API_IMPORT
LN-01848,BR-00248,EDUCATION,2020-07-31,2024-07-31,50000,21638.65,16.98,48,FL,EDUCATION_EXPENSE,E,10,100K-150K,CURRENT,0,Apex Loan Services,2022-12-16,2026-05-15,AVAILABLE,API_IMPORT
LN-01849,BR-00249,HOME,2019-04-02,2029-04-01,10000,5654.78,17.15,120,MN,HOME_PURCHASE,D,10,30K-50K,CURRENT,0,Apex Loan Services,2024-07-25,2025-03-22,AVAILABLE,API_IMPORT
LN-01850,BR-00250,EDUCATION,2025-11-09,2031-11-09,250000,0,16.97,72,TN,TUITION,D,10,100K-150K,CLOSED,0,Apex Loan Services,2026-03-19,2026-08-19,AVAILABLE,API_IMPORT
LN-01851,BR-00251,PERSONAL,2021-06-19,2025-06-19,15000,11112.41,16.81,48,VA,HOME_IMPROVEMENT,C,2,<30K,CURRENT,0,Apex Loan Services,2026-03-08,2025-03-30,AVAILABLE,ORIGINATION
LN-01852,BR-00252,BUSINESS,2020-10-30,2050-10-31,100000,69848.09,12.01,360,MN,EXPANSION,C,1,100K-150K,CURRENT,0,NorthStar Servicing,2022-10-30,2026-05-17,PENDING,ORIGINATION
LN-01853,BR-00253,EDUCATION,2021-12-29,2026-12-29,5000,0,13.03,60,TX,TUITION,C,10,75K-100K,CLOSED,0,Cedar Capital,2024-08-03,2025-01-05,PENDING,SERVICING
LN-01854,BR-00254,BUSINESS,2019-10-06,2022-10-05,25000,4031.4,7.32,36,GA,EXPANSION,C,3,<30K,CURRENT,0,NorthStar Servicing,2025-02-07,2025-06-04,AVAILABLE,SERVICING
LN-01855,BR-00255,PERSONAL,2021-02-18,2027-02-18,25000,12126.4,5.38,72,AZ,MEDICAL,C,20,100K-150K,CURRENT,0,Apex Loan Services,2025-12-31,2025-09-11,AVAILABLE,API_IMPORT
LN-01856,BR-00256,AUTO,2020-04-10,2030-04-10,75000,46213.95,14.53,120,IL,VEHICLE_PURCHASE,A,1,50K-75K,CURRENT,0,Cedar Capital,2023-12-12,2025-02-14,AVAILABLE,API_IMPORT
LN-01857,BR-00257,PERSONAL,2022-01-24,2032-01-24,5000,1920.25,9.43,120,TN,HOME_IMPROVEMENT,A,10,75K-100K,CURRENT,0,Cedar Capital,2022-10-30,2025-06-13,PENDING,ORIGINATION
LN-01858,BR-00258,PERSONAL,2024-06-08,2028-06-08,150000,42549.61,7.04,48,CA,MEDICAL,E,2,75K-100K,CURRENT,0,Apex Loan Services,2025-01-16,2025-09-14,AVAILABLE,API_IMPORT
LN-01859,BR-00259,HOME,2019-04-30,2026-04-29,100000,0,14.75,84,MI,HOME_REFINANCE,A,20,30K-50K,CLOSED,0,NorthStar Servicing,2023-01-15,2025-01-08,AVAILABLE,SERVICING
LN-01860,BR-00260,AUTO,2020-01-06,2027-01-05,75000,0,19.75,84,TX,VEHICLE_REFINANCE,C,7,150K+,CLOSED,0,NorthStar Servicing,2023-08-27,2025-08-30,AVAILABLE,API_IMPORT
LN-01861,BR-00261,PERSONAL,2020-07-29,2021-07-29,250000,160884.86,16.39,12,NC,DEBT_CONSOLIDATION,E,20,150K+,DELINQUENT,180,Cedar Capital,2022-08-17,2025-01-28,MISSING,SERVICING
LN-01862,BR-00262,HOME,2025-11-12,2031-11-12,10000,9124.72,16.52,72,WA,HOME_PURCHASE,C,3,<30K,CURRENT,0,BlueRiver Finance,2026-06-05,2026-07-23,AVAILABLE,ORIGINATION
LN-01863,BR-00263,BUSINESS,2025-05-27,2029-05-27,250000,17357.36,9.21,48,NY,EXPANSION,B,2,30K-50K,DELINQUENT,90,NorthStar Servicing,2026-02-11,2026-03-08,AVAILABLE,API_IMPORT
LN-01864,BR-00264,PERSONAL,2022-11-25,2024-11-24,25000,24383.15,17.59,24,CA,DEBT_CONSOLIDATION,C,1,<30K,CURRENT,0,Cedar Capital,2023-01-01,2025-11-22,MISSING,API_IMPORT
LN-01865,BR-00265,PERSONAL,2024-06-25,2029-06-25,25000,19255.2,14.39,60,NY,DEBT_CONSOLIDATION,E,7,150K+,DELINQUENT,15,NorthStar Servicing,2026-04-04,2026-03-09,AVAILABLE,ORIGINATION
LN-01866,BR-00266,AUTO,2021-07-07,2023-07-07,100000,48363.6,18.87,24,GA,VEHICLE_PURCHASE,D,7,75K-100K,DELINQUENT,45,Apex Loan Services,2023-11-16,2026-04-03,AVAILABLE,SERVICING
LN-01867,BR-00267,AUTO,2020-08-21,2021-08-21,75000,258.64,10.4,12,MA,VEHICLE_REFINANCE,C,20,30K-50K,CURRENT,0,Cedar Capital,2023-02-23,2025-07-27,MISSING,SERVICING
LN-01868,BR-00268,EDUCATION,2019-02-07,2020-02-07,50000,4578.42,19.82,12,OR,TUITION,B,7,<30K,CURRENT,0,BlueRiver Finance,2025-05-11,2026-07-10,AVAILABLE,API_IMPORT
LN-01869,BR-00269,EDUCATION,2024-11-12,2030-11-12,10000,5954.69,19.56,72,NY,TUITION,E,15,50K-75K,DELINQUENT,60,Apex Loan Services,2026-04-29,2026-06-09,AVAILABLE,API_IMPORT
LN-01870,BR-00270,PERSONAL,2020-12-20,2035-12-21,100000,95580.1,15.5,180,WA,DEBT_CONSOLIDATION,A,1,30K-50K,CURRENT,0,Apex Loan Services,2025-05-08,2026-05-14,AVAILABLE,ORIGINATION
LN-01871,BR-00271,BUSINESS,2024-07-23,2044-07-23,50000,10878.66,11.11,240,AZ,WORKING_CAPITAL,A,2,100K-150K,CURRENT,0,Apex Loan Services,2024-11-12,2025-05-04,AVAILABLE,ORIGINATION
LN-01872,BR-00272,PERSONAL,2019-03-30,2023-03-30,5000,2387.3,21.1,48,MD,HOME_IMPROVEMENT,A,15,50K-75K,CURRENT,0,BlueRiver Finance,2019-11-08,2025-07-11,AVAILABLE,SERVICING
LN-01873,BR-00273,EDUCATION,2023-03-15,2029-03-14,150000,47188.56,21.41,72,MN,TUITION,B,2,150K+,DELINQUENT,15,Apex Loan Services,2025-12-15,2026-04-17,AVAILABLE,API_IMPORT
LN-01874,BR-00274,AUTO,2023-06-27,2053-06-27,10000,6892.03,7.12,360,MI,VEHICLE_PURCHASE,A,10,100K-150K,CURRENT,0,BlueRiver Finance,2024-06-05,2025-09-13,AVAILABLE,SERVICING
LN-01875,BR-00275,HOME,2022-06-01,2032-05-31,100000,88537.24,20.35,120,MD,HOME_REFINANCE,B,3,100K-150K,CURRENT,0,NorthStar Servicing,2023-08-10,2025-12-24,AVAILABLE,ORIGINATION
LN-01876,BR-00276,AUTO,2024-12-27,2030-12-27,75000,11577.26,12.55,72,GA,VEHICLE_REFINANCE,B,1,<30K,CURRENT,0,NorthStar Servicing,2026-02-07,2025-03-02,AVAILABLE,ORIGINATION
LN-01877,BR-00277,HOME,2019-09-19,2049-09-19,100000,59319.63,10.89,360,AZ,HOME_IMPROVEMENT,B,5,50K-75K,DEFAULT,180,BlueRiver Finance,2024-08-28,2025-03-12,AVAILABLE,API_IMPORT
LN-01878,BR-00278,PERSONAL,2021-02-15,2027-02-15,15000,2372.15,11.34,72,NC,MEDICAL,C,1,<30K,CURRENT,0,BlueRiver Finance,2025-12-17,2025-09-17,AVAILABLE,API_IMPORT
LN-01879,BR-00279,PERSONAL,2019-12-08,2039-12-08,100000,65383.0,15.63,240,WA,MEDICAL,D,3,150K+,CURRENT,0,BlueRiver Finance,2025-06-06,2026-02-23,MISSING,SERVICING
LN-01880,BR-00280,EDUCATION,2021-01-11,2022-01-11,25000,13978.49,9.16,12,MD,TUITION,A,2,150K+,CURRENT,0,BlueRiver Finance,2022-09-05,2025-02-12,PENDING,ORIGINATION
LN-01881,BR-00281,AUTO,2019-09-26,2024-09-25,50000,30896.28,9.62,60,NY,VEHICLE_PURCHASE,C,5,150K+,CURRENT,0,Apex Loan Services,2026-01-09,2025-11-08,AVAILABLE,API_IMPORT
LN-01882,BR-00282,BUSINESS,2019-08-13,2024-08-12,75000,60647.56,7.06,60,CA,WORKING_CAPITAL,A,7,30K-50K,DEFAULT,180,Cedar Capital,2021-07-12,2025-03-03,AVAILABLE,SERVICING
LN-01883,BR-00283,EDUCATION,2024-01-22,2027-01-21,500000,369081.7,19.45,36,NJ,TUITION,E,2,150K+,CURRENT,0,BlueRiver Finance,2025-05-21,2026-06-08,EXPIRED,API_IMPORT
LN-01884,BR-00284,PERSONAL,2019-07-02,2049-07-02,150000,127753.86,4.6,360,NY,MEDICAL,C,2,75K-100K,CURRENT,0,Cedar Capital,2019-10-04,2026-05-14,AVAILABLE,API_IMPORT
LN-01885,BR-00285,PERSONAL,2023-07-06,2033-07-05,500000,0,10.17,120,MA,MEDICAL,B,20,100K-150K,CLOSED,0,Cedar Capital,2026-04-24,2026-07-08,PENDING,ORIGINATION
LN-01886,BR-00286,HOME,2025-09-06,2035-09-06,100000,80250.36,4.64,120,PA,HOME_REFINANCE,C,15,50K-75K,CURRENT,0,Apex Loan Services,2025-11-20,2026-08-13,AVAILABLE,ORIGINATION
LN-01887,BR-00287,PERSONAL,2022-06-30,2025-06-29,15000,13508.68,13.66,36,GA,HOME_IMPROVEMENT,D,2,50K-75K,DELINQUENT,180,Cedar Capital,2023-04-05,2025-11-08,AVAILABLE,ORIGINATION
LN-01888,BR-00288,AUTO,2022-01-14,2025-01-13,25000,753.53,7.1,36,FL,VEHICLE_REFINANCE,E,10,75K-100K,DELINQUENT,15,NorthStar Servicing,2026-06-05,2025-11-21,AVAILABLE,SERVICING
LN-01889,BR-00289,PERSONAL,2022-12-21,2024-12-20,250000,36180.01,12.98,24,PA,DEBT_CONSOLIDATION,E,3,100K-150K,DELINQUENT,45,BlueRiver Finance,2025-03-02,2026-04-05,AVAILABLE,ORIGINATION
LN-01890,BR-00290,HOME,2021-03-05,2041-03-05,250000,77961.26,9.5,240,PA,HOME_REFINANCE,C,5,30K-50K,CURRENT,0,Cedar Capital,2022-10-28,2026-04-17,AVAILABLE,SERVICING
LN-01891,BR-00291,PERSONAL,2024-02-07,2034-02-06,50000,40836.75,7.44,120,MI,DEBT_CONSOLIDATION,D,15,50K-75K,CURRENT,0,BlueRiver Finance,2026-01-30,2026-02-06,AVAILABLE,API_IMPORT
LN-01892,BR-00292,AUTO,2019-03-15,2024-03-14,500000,22351.87,17.39,60,MI,VEHICLE_REFINANCE,A,3,100K-150K,DELINQUENT,60,BlueRiver Finance,2020-09-11,2025-04-28,AVAILABLE,API_IMPORT
LN-01893,BR-00293,AUTO,2022-10-10,2052-10-10,500000,81201.77,6.64,360,VA,VEHICLE_REFINANCE,A,5,100K-150K,CURRENT,0,Cedar Capital,2024-11-05,2025-11-16,MISSING,API_IMPORT
LN-01894,BR-00294,PERSONAL,2021-12-26,2051-12-27,5000,2401.46,6.87,360,OH,MEDICAL,C,20,100K-150K,CURRENT,0,Cedar Capital,2024-12-29,2026-04-26,AVAILABLE,API_IMPORT
LN-01895,BR-00295,BUSINESS,2022-07-07,2023-07-07,10000,8747.7,16.66,12,CA,EQUIPMENT,D,1,30K-50K,CURRENT,0,Apex Loan Services,2025-05-19,2026-02-02,AVAILABLE,API_IMPORT
LN-01896,BR-00296,EDUCATION,2023-04-08,2053-04-08,500000,56929.79,19.53,360,WA,EDUCATION_EXPENSE,E,10,150K+,CURRENT,0,Apex Loan Services,2023-11-26,2025-07-12,AVAILABLE,ORIGINATION
LN-01897,BR-00297,EDUCATION,2022-10-21,2024-10-20,75000,24507.63,9.39,24,CA,EDUCATION_EXPENSE,E,10,100K-150K,CURRENT,0,Apex Loan Services,2026-04-12,2025-01-17,EXPIRED,ORIGINATION
LN-01898,BR-00298,HOME,2023-02-08,2024-02-08,5000,3749.0,10.27,12,OR,HOME_PURCHASE,D,10,150K+,CURRENT,0,NorthStar Servicing,2025-10-16,2025-05-04,AVAILABLE,ORIGINATION
LN-01899,BR-00299,HOME,2024-05-05,2026-05-05,15000,0,8.71,24,WA,HOME_PURCHASE,A,7,30K-50K,CLOSED,0,BlueRiver Finance,2026-06-20,2026-03-20,AVAILABLE,API_IMPORT
LN-01900,BR-00300,PERSONAL,2020-11-24,2024-11-24,100000,42520.43,19.66,48,MD,DEBT_CONSOLIDATION,E,10,75K-100K,CURRENT,0,Cedar Capital,2024-11-01,2025-05-30,AVAILABLE,API_IMPORT
LN-01901,BR-00301,BUSINESS,2022-02-07,2027-02-07,15000,8965.34,7.05,60,GA,EXPANSION,D,1,100K-150K,CURRENT,0,BlueRiver Finance,2022-09-17,2025-09-30,MISSING,API_IMPORT
LN-01902,BR-00302,EDUCATION,2019-04-24,2029-04-23,15000,11809.72,11.84,120,NJ,TUITION,A,20,50K-75K,CURRENT,0,Cedar Capital,2022-05-29,2025-12-17,AVAILABLE,API_IMPORT
LN-01903,BR-00303,PERSONAL,2025-04-24,2030-04-24,150000,22737.41,16.25,60,IL,MEDICAL,D,1,<30K,CURRENT,0,Apex Loan Services,2026-02-24,2025-11-06,AVAILABLE,API_IMPORT
LN-01904,BR-00304,EDUCATION,2019-04-28,2023-04-28,100000,19422.57,17.61,48,PA,EDUCATION_EXPENSE,C,5,50K-75K,DEFAULT,90,Cedar Capital,2026-03-17,2025-12-23,AVAILABLE,ORIGINATION
LN-01905,BR-00305,HOME,2024-02-21,2026-02-20,250000,45932.7,13.69,24,MN,HOME_REFINANCE,B,3,50K-75K,DEFAULT,120,Apex Loan Services,2025-04-18,2025-08-31,PENDING,ORIGINATION
LN-01906,BR-00306,EDUCATION,2022-09-28,2023-09-28,100000,21261.34,6.51,12,TX,TUITION,E,3,30K-50K,CURRENT,0,BlueRiver Finance,2023-01-20,2025-02-19,PENDING,API_IMPORT
LN-01907,BR-00307,PERSONAL,2021-11-18,2024-11-17,75000,2074.64,16.21,36,GA,DEBT_CONSOLIDATION,A,20,<30K,DELINQUENT,30,NorthStar Servicing,2022-10-20,2025-05-08,PENDING,API_IMPORT
LN-01908,BR-00308,HOME,2025-09-29,2032-09-28,500000,30637.73,19.82,84,AZ,HOME_REFINANCE,B,10,<30K,CURRENT,0,BlueRiver Finance,2026-03-17,2026-01-02,AVAILABLE,SERVICING
LN-01909,BR-00309,HOME,2020-06-13,2023-06-13,50000,44845.34,9.07,36,AZ,HOME_PURCHASE,B,1,50K-75K,CURRENT,0,NorthStar Servicing,2022-03-24,2025-03-23,AVAILABLE,ORIGINATION
LN-01910,BR-00310,EDUCATION,2022-06-26,2029-06-25,250000,131624.93,11.06,84,OH,TUITION,A,10,50K-75K,CURRENT,0,BlueRiver Finance,2023-06-27,2026-01-07,AVAILABLE,SERVICING
LN-01911,BR-00311,HOME,2021-01-13,2027-01-13,150000,17499.34,8.07,72,CO,HOME_IMPROVEMENT,B,2,100K-150K,CURRENT,0,Apex Loan Services,2022-08-06,2025-07-10,AVAILABLE,ORIGINATION
LN-01912,BR-00312,BUSINESS,2022-09-24,2032-09-23,150000,85863.09,7.59,120,WA,EQUIPMENT,D,2,<30K,CURRENT,0,Cedar Capital,2024-07-11,2025-10-14,AVAILABLE,ORIGINATION
LN-01913,BR-00313,PERSONAL,2022-03-25,2028-03-24,75000,7244.07,7.04,72,MN,DEBT_CONSOLIDATION,E,1,<30K,DELINQUENT,15,Apex Loan Services,2025-02-03,2026-05-17,AVAILABLE,API_IMPORT
LN-01914,BR-00314,PERSONAL,2022-10-04,2037-10-04,100000,54135.77,15.47,180,MD,HOME_IMPROVEMENT,C,15,100K-150K,DELINQUENT,60,Cedar Capital,2026-01-15,2026-02-27,AVAILABLE,SERVICING
LN-01915,BR-00315,BUSINESS,2025-08-17,2055-08-18,15000,14570.42,6.24,360,OH,WORKING_CAPITAL,B,7,<30K,CURRENT,0,Apex Loan Services,2026-04-02,2025-09-20,AVAILABLE,ORIGINATION
LN-01916,BR-00316,BUSINESS,2025-11-18,2029-11-18,500000,17245.94,17.78,48,OH,EXPANSION,D,1,<30K,CURRENT,0,NorthStar Servicing,2026-05-25,2025-12-23,PENDING,SERVICING
LN-01917,BR-00317,HOME,2019-07-24,2020-07-23,5000,1062.29,18.88,12,FL,HOME_REFINANCE,B,5,100K-150K,CURRENT,0,NorthStar Servicing,2024-02-15,2025-07-21,AVAILABLE,API_IMPORT
LN-01918,BR-00318,PERSONAL,2024-11-18,2044-11-18,250000,177905.28,16.43,240,FL,HOME_IMPROVEMENT,B,15,<30K,CURRENT,0,Cedar Capital,2025-10-05,2025-12-25,AVAILABLE,ORIGINATION
LN-01919,BR-00319,EDUCATION,2021-07-24,2036-07-24,5000,2825.38,15.39,180,OH,TUITION,A,10,75K-100K,CURRENT,0,Apex Loan Services,2026-05-19,2026-04-14,AVAILABLE,API_IMPORT
LN-01920,BR-00320,EDUCATION,2021-12-23,2025-12-23,5000,4625.51,18.25,48,MI,TUITION,C,5,30K-50K,CURRENT,0,BlueRiver Finance,2022-05-10,2026-07-31,AVAILABLE,ORIGINATION
LN-01921,BR-00321,PERSONAL,2025-02-11,2032-02-11,5000,0,14.12,84,OH,MEDICAL,D,20,50K-75K,CLOSED,0,Apex Loan Services,2025-03-22,2025-06-20,EXPIRED,API_IMPORT
